Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.03854409605264664,2,150,1,0.0001
0.025757430121302605,2,150,1,0.0002
0.026902955025434494,2,150,1,0.0004
0.0709952563047409,2,150,1,0.001
0.04944964498281479,2,150,1,0.002
0.04243762046098709,2,150,1,0.004
0.030983008444309235,2,150,1,0.01
0.07134120911359787,2,150,1,0.02
0.07154622673988342,2,150,1,0.04
0.050105735659599304,2,150,1,0.1
0.041007012128829956,2,150,10,0.0001
0.03259444609284401,2,150,10,0.0002
0.03785672038793564,2,150,10,0.0004
0.0690983235836029,2,150,10,0.001
0.04342183098196983,2,150,10,0.002
0.028604762628674507,2,150,10,0.004
0.052131641656160355,2,150,10,0.01
0.07440806180238724,2,150,10,0.02
0.08210720866918564,2,150,10,0.04
0.057553481310606,2,150,10,0.1
0.040114447474479675,2,150,25,0.0001
0.041761614382267,2,150,25,0.0002
0.041308946907520294,2,150,25,0.0004
0.039821822196245193,2,150,25,0.001
0.038210831582546234,2,150,25,0.002
0.06238187849521637,2,150,25,0.004
0.06942324340343475,2,150,25,0.01
0.06953365355730057,2,150,25,0.02
0.04296279326081276,2,150,25,0.04
0.0649130567908287,2,150,25,0.1
0.04601231589913368,2,150,50,0.0001
0.047459546476602554,2,150,50,0.0002
0.0399942472577095,2,150,50,0.0004
0.05557158589363098,2,150,50,0.001
0.03397337719798088,2,150,50,0.002
0.041904907673597336,2,150,50,0.004
0.0645628347992897,2,150,50,0.01
0.050177592784166336,2,150,50,0.02
0.034107841551303864,2,150,50,0.04
0.045287664979696274,2,150,50,0.1
0.07871975004673004,2,150,80,0.0001
0.044995035976171494,2,150,80,0.0002
0.039486464112997055,2,150,80,0.0004
0.043878793716430664,2,150,80,0.001
0.028693482279777527,2,150,80,0.002
0.039760611951351166,2,150,80,0.004
0.06358683109283447,2,150,80,0.01
0.06504011899232864,2,150,80,0.02
0.07473963499069214,2,150,80,0.04
0.035361167043447495,2,150,80,0.1
0.46912693977355957,2,150,100,0.0001
0.06145307421684265,2,150,100,0.0002
0.04382885619997978,2,150,100,0.0004
0.040450043976306915,2,150,100,0.001
0.027040431275963783,2,150,100,0.002
