Time:,33:21.3,Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,
MSE,H1,H2,Epochs,Batch size,Learning rate,,,,,
0.049925586,2,4,250,200,0.001,,,,,
0.049927747,8,2,10,200,0.002,,,,,
0.04993851,2,4,150,50,0.002,,,,,
0.049944634,8,4,300,150,0.002,,,,,
0.049951292,2,4,150,80,0.02,,,,,
0.049956731,10,2,100,100,0.002,,,,,
0.04996553,2,4,25,25,0.0004,,,,,
0.049972831,2,4,25,300,0.001,,,,,
0.049974394,2,2,350,250,0.0002,,,,,
0.049975956,10,4,25,1,0.0002,,,,,
0.049978859,8,4,100,10,0.1,,,,,
0.04998078,6,4,150,25,0.002,,,,,
0.049984754,6,4,150,50,0.01,,,,,
0.049987072,2,4,10,10,0.01,,,,,
0.049988525,6,4,300,25,0.0002,,,,,
0.049988613,6,2,100,25,0.001,,,,,
0.049990393,2,4,25,150,0.02,,,,,
0.0499948,8,4,200,25,0.0002,,,,,
0.049996492,10,4,50,25,0.001,,,,,
0.049997536,2,2,300,300,0.002,,,,,
0.049997851,4,4,25,1,0.0004,,,,,
0.050001521,8,2,150,250,0.001,,,,,
0.050001586,6,2,10,1,0.004,,,,,
0.050006619,10,2,100,1,0.0002,,,,,
0.050006711,10,2,300,150,0.001,,,,,
0.050007257,8,4,10,300,0.04,,,,,
0.05001447,8,2,250,100,0.0004,,,,,
0.050017843,2,2,10,250,0.1,,,,,
0.050020509,2,2,300,300,0.0002,,,,,
0.050022305,2,4,300,150,0.004,,,,,
0.050024096,8,2,10,25,0.0002,,,,,
0.050025036,4,2,25,50,0.002,,,,,
0.050025736,4,4,200,200,0.0001,,,,,
0.050032085,8,4,400,80,0.004,,,,,
0.050035551,8,4,10,1,0.01,,,,,
0.050036974,8,4,250,50,0.0004,,,,,
0.050039381,6,4,400,10,0.02,,,,,
0.050047561,8,4,25,200,0.0002,,,,,
0.050051688,4,2,350,100,0.0004,,,,,
0.050052515,10,4,25,100,0.01,,,,,
0.05005275,10,2,50,10,0.01,,,,,
0.050056051,8,4,25,150,0.004,,,,,
0.050062924,4,4,150,80,0.0004,,,,,
0.050064706,4,2,10,200,0.002,,,,,
0.0500693,2,2,10,1,0.002,,,,,
0.050070605,4,4,350,80,0.0004,,,,,
0.050071935,2,4,200,250,0.0004,,,,,
0.050075806,10,2,25,150,0.01,,,,,
0.050078143,8,2,200,25,0.001,,,,,
0.050079124,2,4,100,150,0.002,,,,,
0.050080296,2,2,250,80,0.002,,,,,
0.050082892,2,4,25,300,0.01,,,,,
0.050084157,10,4,50,300,0.004,,,,,
0.050084512,8,2,50,1,0.02,,,,,
0.050085662,4,2,10,100,0.0004,,,,,
0.050090306,2,4,350,80,0.02,,,,,
0.050091649,10,2,250,10,0.004,,,,,
0.050092036,4,2,350,1,0.04,,,,,
0.050093179,4,4,400,250,0.004,,,,,
0.050098032,10,4,250,25,0.0004,,,,,
0.050098485,2,2,200,25,0.0001,,,,,
0.050100867,4,4,350,1,0.04,,,,,
0.050101742,6,2,50,1,0.1,,,,,
0.05010573,4,4,400,10,0.0004,,,,,
0.050115596,8,2,250,10,0.01,,,,,
0.050116796,2,2,400,10,0.02,,,,,
0.050121676,2,4,250,250,0.1,,,,,
0.050126852,2,2,100,1,0.0004,,,,,
0.050132099,6,4,300,1,0.0001,,,,,
0.050136098,2,4,350,300,0.004,,,,,
0.050145038,2,4,250,25,0.001,,,,,
0.050158018,8,4,350,300,0.04,,,,,
0.05015825,8,2,200,1,0.0002,,,,,
0.050158844,2,4,200,100,0.002,,,,,
0.0501612,2,2,100,25,0.001,,,,,
0.050163932,2,2,300,10,0.02,,,,,
0.050176665,2,4,350,250,0.0001,,,,,
0.050177625,4,2,250,1,0.04,,,,,
0.050184731,6,2,200,200,0.02,,,,,
0.050186294,4,4,200,10,0.1,,,,,
0.05018848,4,2,400,1,0.002,,,,,
0.050189348,2,4,10,150,0.004,,,,,
0.05018938,4,2,400,250,0.001,,,,,
0.050192025,10,2,50,80,0.1,,,,,
0.050192385,2,4,250,300,0.002,,,,,
0.050193161,8,2,25,25,0.04,,,,,
0.050199199,2,4,200,150,0.002,,,,,
0.050200002,10,2,350,200,0.01,,,,,
0.050207819,2,2,50,100,0.02,,,,,
0.050215944,2,4,350,100,0.001,,,,,
0.05022192,2,2,250,200,0.001,,,,,
0.050233661,4,4,250,100,0.002,,,,,
0.050238646,2,2,25,25,0.04,,,,,
0.050243558,8,2,150,200,0.1,,,,,
0.050244043,2,2,25,80,0.02,,,,,
0.050246101,10,2,100,25,0.1,,,,,
0.050248767,4,4,50,150,0.004,,,,,
0.050248887,6,2,25,200,0.04,,,,,
0.050249996,8,4,250,250,0.004,,,,,
0.050256184,2,4,300,10,0.0004,,,,,
0.050260007,4,2,10,1,0.0004,,,,,
0.050260291,4,2,50,250,0.01,,,,,
0.050260768,10,2,100,150,0.02,,,,,
0.050263773,2,4,350,1,0.0004,,,,,
0.050265799,4,2,25,250,0.004,,,,,
0.050266213,4,4,300,200,0.0002,,,,,
0.050267317,2,2,400,10,0.0004,,,,,
0.050267814,2,2,400,25,0.1,,,,,
0.050270315,6,2,150,50,0.0002,,,,,
0.050274992,6,4,50,50,0.1,,,,,
0.050281222,2,4,250,300,0.1,,,,,
0.05029385,8,4,250,100,0.01,,,,,
0.050309385,10,2,150,150,0.04,,,,,
0.050313803,2,4,400,80,0.001,,,,,
0.050314141,10,4,400,25,0.0001,,,,,
0.050317761,4,2,50,150,0.1,,,,,
0.050326558,8,2,250,200,0.001,,,,,
0.050329084,8,4,150,100,0.01,,,,,
0.050332561,2,4,250,300,0.0001,,,,,
0.050334645,2,4,25,10,0.1,,,,,
0.050338671,10,4,150,250,0.1,,,,,
0.050346244,2,2,50,25,0.002,,,,,
0.050347424,4,4,400,200,0.0004,,,,,
0.050347898,2,2,300,50,0.0004,,,,,
0.050347923,10,4,10,25,0.04,,,,,
0.050353533,2,4,200,50,0.1,,,,,
0.050355186,4,4,100,1,0.0001,,,,,
0.050356841,10,2,100,250,0.004,,,,,
0.050362489,8,2,150,250,0.1,,,,,
0.050365011,2,4,100,80,0.01,,,,,
0.050366466,2,4,200,50,0.002,,,,,
0.050372344,2,4,25,300,0.02,,,,,
0.050389283,10,4,150,80,0.1,,,,,
0.050393435,8,4,250,250,0.04,,,,,
0.050395311,2,2,200,1,0.0004,,,,,
0.050397067,2,4,100,10,0.001,,,,,
0.050402481,10,4,50,300,0.0002,,,,,
0.050402584,6,2,200,1,0.02,,,,,
0.050403379,8,2,25,25,0.1,,,,,
0.050405957,2,4,400,10,0.0004,,,,,
0.050427109,10,2,50,25,0.002,,,,,
0.050427711,8,4,350,50,0.0002,,,,,
0.050439425,4,4,300,10,0.0002,,,,,
0.050441014,6,4,150,200,0.04,,,,,
0.050442061,10,4,350,150,0.0002,,,,,
0.050454883,6,4,400,300,0.001,,,,,
0.050458399,4,2,10,10,0.01,,,,,
0.05046289,8,4,200,100,0.1,,,,,
0.050463859,6,2,50,300,0.0002,,,,,
0.050465556,10,4,300,150,0.01,,,,,
0.050473971,4,2,200,150,0.002,,,,,
0.050483832,8,2,400,1,0.0001,,,,,
0.05048904,2,4,200,25,0.002,,,,,
0.050491648,8,2,50,100,0.002,,,,,
0.05049323,4,4,25,1,0.01,,,,,
0.050493324,10,4,150,25,0.04,,,,,
0.050494096,6,2,200,300,0.01,,,,,
0.050498398,4,2,300,250,0.004,,,,,
0.050500487,6,2,25,1,0.04,,,,,
0.05050666,8,4,150,100,0.04,,,,,
0.05050831,6,2,200,1,0.0001,,,,,
0.050511167,2,4,50,100,0.01,,,,,
0.05051209,8,2,50,25,0.001,,,,,
0.050512563,2,4,200,200,0.1,,,,,
0.050514543,4,4,10,1,0.004,,,,,
0.050517985,2,2,200,1,0.001,,,,,
0.050521176,6,4,150,10,0.0004,,,,,
0.050523519,6,4,400,80,0.04,,,,,
0.050524272,8,2,300,150,0.0002,,,,,
0.050529865,8,4,400,25,0.0001,,,,,
0.050531098,2,4,10,100,0.02,,,,,
0.050531588,2,4,400,100,0.001,,,,,
0.05053601,2,4,350,50,0.001,,,,,
0.050537813,10,2,200,25,0.002,,,,,
0.050547378,2,2,300,25,0.004,,,,,
0.050548356,6,2,50,10,0.02,,,,,
0.05055073,6,4,10,10,0.002,,,,,
0.050556686,2,4,400,1,0.0004,,,,,
0.050556984,6,4,250,300,0.04,,,,,
0.050557613,6,2,25,1,0.004,,,,,
0.050559301,8,2,100,80,0.002,,,,,
0.050559502,6,4,150,50,0.0002,,,,,
0.050577035,2,2,400,300,0.001,,,,,
0.050578714,2,4,100,100,0.004,,,,,
0.050580913,8,2,10,1,0.1,,,,,
0.050584754,4,4,50,80,0.001,,,,,
0.050584976,4,4,150,150,0.1,,,,,
0.050589522,10,4,25,50,0.004,,,,,
0.050597231,4,2,300,1,0.0002,,,,,
0.050600247,2,4,10,50,0.02,,,,,
0.050601761,8,2,100,100,0.02,,,,,
0.050604454,10,2,25,100,0.1,,,,,
0.050607043,2,4,25,300,0.04,,,,,
0.050608467,2,2,50,200,0.02,,,,,
0.050611226,6,4,150,25,0.004,,,,,
0.050613786,4,4,50,100,0.01,,,,,
0.050619712,6,4,100,200,0.004,,,,,
0.050629176,10,4,400,300,0.004,,,,,
0.050629719,2,2,200,1,0.004,,,,,
0.050633557,2,2,25,1,0.04,,,,,
0.050644499,10,4,250,10,0.0002,,,,,
0.050647828,6,2,50,80,0.002,,,,,
0.050651064,8,2,350,50,0.04,,,,,
0.050658788,2,2,150,50,0.002,,,,,
0.050659776,4,4,200,250,0.001,,,,,
0.050672806,4,2,350,80,0.002,,,,,
0.050675576,8,4,250,300,0.01,,,,,
0.050680617,10,4,200,100,0.001,,,,,
0.050685227,10,4,200,10,0.0004,,,,,
0.050686312,8,2,200,80,0.001,,,,,
0.050688671,2,2,400,1,0.002,,,,,
0.05068889,8,4,350,200,0.0004,,,,,
0.050690447,10,4,300,200,0.001,,,,,
0.050693582,8,2,200,80,0.0002,,,,,
0.050706316,2,2,250,150,0.001,,,,,
0.050712788,10,2,400,10,0.0004,,,,,
0.050718031,2,2,25,200,0.04,,,,,
0.050720094,2,2,10,1,0.04,,,,,
0.050722098,6,2,100,1,0.01,,,,,
0.05072297,8,4,100,80,0.04,,,,,
0.050726824,2,2,25,150,0.04,,,,,
0.05073232,2,4,300,200,0.002,,,,,
0.050743979,10,4,200,80,0.0004,,,,,
0.050745711,2,2,300,300,0.02,,,,,
0.050749359,4,2,10,250,0.04,,,,,
0.050753462,8,4,25,150,0.0001,,,,,
0.050754674,6,2,350,50,0.0002,,,,,
0.050755239,2,2,150,50,0.001,,,,,
0.050760869,10,4,150,1,0.01,,,,,
0.050764041,10,4,200,50,0.04,,,,,
0.050766761,4,4,400,100,0.1,,,,,
0.05076893,6,2,200,1,0.01,,,,,
0.050769399,8,2,250,1,0.0001,,,,,
0.050778862,4,2,150,10,0.0001,,,,,
0.050784017,4,4,400,50,0.002,,,,,
0.050790974,2,4,200,80,0.002,,,,,
0.050791619,2,4,300,50,0.02,,,,,
0.050793228,2,2,250,100,0.002,,,,,
0.050795346,2,4,50,80,0.01,,,,,
0.050800125,4,2,250,150,0.1,,,,,
0.050803356,10,4,100,250,0.1,,,,,
0.05080799,8,2,150,25,0.002,,,,,
0.050808228,8,4,100,150,0.001,,,,,
0.050808841,8,4,150,150,0.04,,,,,
0.050809343,2,4,10,100,0.04,,,,,
0.050809822,10,4,50,150,0.004,,,,,
0.050819785,2,4,300,25,0.01,,,,,
0.050826445,2,2,50,150,0.01,,,,,
0.050826484,4,2,25,150,0.04,,,,,
0.0508329,8,2,400,25,0.1,,,,,
0.050833135,2,2,400,100,0.04,,,,,
0.050834547,8,4,10,50,0.04,,,,,
0.050839306,6,4,25,1,0.02,,,,,
0.050841505,4,2,200,50,0.02,,,,,
0.050843013,4,2,100,1,0.04,,,,,
0.050844245,8,2,350,300,0.004,,,,,
0.050845768,4,2,400,150,0.002,,,,,
0.050850758,2,4,150,10,0.02,,,,,
0.050864706,4,2,200,10,0.0001,,,,,
0.050867344,4,4,10,25,0.004,,,,,
0.050870942,2,2,350,25,0.02,,,,,
0.050875212,6,2,250,10,0.1,,,,,
0.050877493,8,2,300,1,0.0002,,,,,
0.050878512,10,4,25,200,0.01,,,,,
0.050890303,2,4,250,100,0.001,,,,,
0.050896631,4,2,50,100,0.002,,,,,
0.050899983,2,2,100,100,0.002,,,,,
0.05090567,8,4,250,100,0.004,,,,,
0.05090731,2,4,250,150,0.1,,,,,
0.050916075,4,2,250,300,0.1,,,,,
0.05091895,10,2,25,10,0.01,,,,,
0.050934475,10,2,300,100,0.0002,,,,,
0.050935633,6,2,25,1,0.0004,,,,,
0.050936726,4,4,350,1,0.02,,,,,
0.050938445,2,2,400,100,0.01,,,,,
0.050938795,8,4,25,10,0.04,,,,,
0.050949112,2,4,250,300,0.01,,,,,
0.050951357,4,2,350,50,0.002,,,,,
0.050951463,2,4,300,250,0.002,,,,,
0.050952741,8,2,250,150,0.004,,,,,
0.050955083,4,4,250,150,0.001,,,,,
0.050960639,4,4,10,200,0.02,,,,,
0.050964662,8,2,100,300,0.04,,,,,
0.050970082,2,4,25,100,0.01,,,,,
0.050971597,6,2,10,300,0.1,,,,,
0.050977664,6,2,400,50,0.01,,,,,
0.050984803,10,4,400,100,0.0002,,,,,
0.05098647,8,4,25,200,0.02,,,,,
0.050989483,2,4,150,10,0.001,,,,,
0.050990181,2,4,400,25,0.001,,,,,
0.050990845,8,4,25,300,0.1,,,,,
0.050997132,2,2,400,100,0.1,,,,,
0.050998989,6,4,250,150,0.002,,,,,
0.051001082,2,4,300,80,0.004,,,,,
0.05100174,6,4,350,150,0.002,,,,,
0.051004201,8,4,200,80,0.01,,,,,
0.051010363,2,4,250,10,0.0004,,,,,
0.051011766,2,2,350,50,0.001,,,,,
0.051012101,2,2,10,25,0.01,,,,,
0.051018719,8,4,200,200,0.004,,,,,
0.051028786,2,4,400,150,0.02,,,,,
0.051039479,2,2,300,150,0.002,,,,,
0.05104244,8,4,150,10,0.0004,,,,,
0.051042841,4,4,10,200,0.001,,,,,
0.051046403,2,2,10,300,0.002,,,,,
0.051048434,10,2,400,200,0.0002,,,,,
0.051056779,2,4,25,300,0.0002,,,,,
0.051061879,8,4,50,150,0.004,,,,,
0.051068032,8,4,50,1,0.002,,,,,
0.051069727,8,2,400,1,0.01,,,,,
0.051070459,8,4,150,1,0.004,,,,,
0.051071308,6,2,150,10,0.001,,,,,
0.051083098,10,4,200,150,0.002,,,,,
0.05108509,4,4,10,250,0.02,,,,,
0.051092115,2,2,400,200,0.01,,,,,
0.051094637,2,2,250,80,0.001,,,,,
0.051096881,2,4,50,25,0.004,,,,,
0.051101014,4,2,25,50,0.0001,,,,,
0.051115699,6,2,300,1,0.0002,,,,,
0.051120832,2,4,250,80,0.02,,,,,
0.051123918,6,4,200,50,0.001,,,,,
0.051125226,8,4,150,10,0.04,,,,,
0.051131343,8,4,400,150,0.002,,,,,
0.0511365,4,4,400,150,0.002,,,,,
0.051141619,8,4,100,80,0.01,,,,,
0.051144644,10,4,300,10,0.02,,,,,
0.051146791,4,4,200,50,0.1,,,,,
0.051147271,2,4,300,80,0.002,,,,,
0.051159314,10,2,200,100,0.001,,,,,
0.051160169,4,2,300,150,0.002,,,,,
0.051163062,4,2,150,80,0.002,,,,,
0.051164645,6,2,350,200,0.002,,,,,
0.051165791,2,2,50,50,0.002,,,,,
0.051169064,2,4,200,10,0.001,,,,,
0.05117445,2,4,150,300,0.004,,,,,
0.051174875,8,2,50,1,0.01,,,,,
0.051177115,4,2,100,25,0.02,,,,,
0.051177264,8,4,250,10,0.04,,,,,
0.051178735,2,2,25,80,0.01,,,,,
0.051181951,10,4,25,100,0.04,,,,,
0.051183,2,2,300,250,0.004,,,,,
0.051184096,8,2,50,150,0.0001,,,,,
0.051185271,2,2,350,1,0.0002,,,,,
0.051187056,2,2,10,10,0.04,,,,,
0.051194369,4,2,400,150,0.001,,,,,
0.051196385,2,2,300,10,0.001,,,,,
0.05120432,6,2,300,300,0.004,,,,,
0.051206242,2,2,100,50,0.002,,,,,
0.051211749,8,4,50,10,0.04,,,,,
0.051213527,4,2,350,1,0.0001,,,,,
0.051213884,2,2,10,300,0.1,,,,,
0.051224873,10,2,100,1,0.02,,,,,
0.051228607,2,4,150,100,0.004,,,,,
0.051228686,4,2,250,10,0.004,,,,,
0.051230764,2,2,50,150,0.02,,,,,
0.051237104,8,4,400,250,0.002,,,,,
0.051240088,4,4,50,250,0.004,,,,,
0.051240448,2,2,400,300,0.002,,,,,
0.051243258,6,4,25,300,0.01,,,,,
0.051247286,2,4,250,50,0.004,,,,,
0.051247788,8,2,200,1,0.004,,,,,
0.051247796,2,2,400,25,0.0004,,,,,
0.051250996,2,4,200,80,0.01,,,,,
0.051251247,2,2,150,25,0.002,,,,,
0.051262173,6,4,25,10,0.1,,,,,
0.051266736,2,4,350,200,0.02,,,,,
0.051276725,2,4,350,250,0.04,,,,,
0.051285379,8,2,50,200,0.001,,,,,
0.051295179,8,2,350,10,0.002,,,,,
0.05129868,6,4,50,250,0.04,,,,,
0.051316135,4,4,150,200,0.1,,,,,
0.051324265,6,2,250,10,0.0002,,,,,
0.051325144,6,4,400,10,0.0002,,,,,
0.051326855,4,4,10,50,0.1,,,,,
0.051329601,4,2,300,250,0.001,,,,,
0.05132978,2,4,100,100,0.04,,,,,
0.051342903,6,4,350,80,0.0002,,,,,
0.051345088,2,4,400,80,0.002,,,,,
0.051354404,10,4,100,50,0.0004,,,,,
0.05135886,8,2,25,80,0.01,,,,,
0.05135951,6,4,50,250,0.1,,,,,
0.051360479,10,4,350,200,0.001,,,,,
0.05136082,6,2,150,100,0.02,,,,,
0.051379463,6,2,10,200,0.1,,,,,
0.051382482,2,2,350,250,0.002,,,,,
0.051382578,2,2,50,150,0.04,,,,,
0.051384238,2,4,150,200,0.1,,,,,
0.051392262,2,2,400,25,0.001,,,,,
0.051396273,2,4,25,50,0.0001,,,,,
0.051399983,2,2,200,80,0.002,,,,,
0.05140084,6,2,400,80,0.002,,,,,
0.051405394,8,4,100,300,0.01,,,,,
0.051412931,2,2,400,25,0.004,,,,,
0.051420022,8,2,250,1,0.004,,,,,
0.051423416,2,2,350,250,0.001,,,,,
0.051426823,2,2,300,150,0.1,,,,,
0.051426933,8,2,100,10,0.0004,,,,,
0.051429893,8,2,25,250,0.0004,,,,,
0.051430802,6,4,400,80,0.1,,,,,
0.051431202,2,4,25,100,0.02,,,,,
0.051444342,4,4,300,80,0.1,,,,,
0.051448562,10,4,300,1,0.04,,,,,
0.051451237,6,4,250,80,0.001,,,,,
0.051454349,10,2,350,50,0.04,,,,,
0.051469777,8,4,50,200,0.1,,,,,
0.051472278,2,2,100,100,0.004,,,,,
0.051472924,2,4,350,100,0.02,,,,,
0.051476054,2,2,100,80,0.002,,,,,
0.05147676,8,2,25,150,0.04,,,,,
0.05148542,8,2,200,300,0.02,,,,,
0.051485817,8,2,200,100,0.004,,,,,
0.051486585,10,2,200,300,0.02,,,,,
0.051489587,10,4,400,300,0.002,,,,,
0.051493678,4,4,300,150,0.001,,,,,
0.051493881,2,2,200,25,0.001,,,,,
0.051509358,2,2,250,1,0.002,,,,,
0.051512335,2,2,200,100,0.002,,,,,
0.051514036,2,2,150,250,0.004,,,,,
0.051518779,8,2,200,50,0.004,,,,,
0.051522454,6,4,300,25,0.1,,,,,
0.051522775,4,4,150,150,0.0004,,,,,
0.051524227,2,2,150,250,0.02,,,,,
0.051527464,8,2,200,25,0.1,,,,,
0.051530132,2,4,100,10,0.01,,,,,
0.051531161,2,2,350,200,0.002,,,,,
0.051537168,2,4,300,50,0.01,,,,,
0.05154002,10,4,10,80,0.1,,,,,
0.051542031,2,2,50,80,0.02,,,,,
0.051542885,2,2,25,100,0.02,,,,,
0.051561787,10,4,150,50,0.01,,,,,
0.051562491,6,4,50,300,0.02,,,,,
0.051572864,2,2,25,1,0.002,,,,,
0.051581824,2,2,150,50,0.004,,,,,
0.051583399,2,2,300,10,0.0004,,,,,
0.051584818,8,4,150,200,0.001,,,,,
0.051585943,6,2,300,300,0.1,,,,,
0.051588414,6,2,300,150,0.02,,,,,
0.051593962,10,4,300,250,0.001,,,,,
0.051598891,4,4,250,25,0.001,,,,,
0.051605399,6,2,50,10,0.002,,,,,
0.051607516,2,2,150,80,0.004,,,,,
0.05160787,2,4,400,250,0.002,,,,,
0.051608078,8,4,250,1,0.002,,,,,
0.051616723,8,2,350,80,0.1,,,,,
0.051620408,6,2,350,10,0.1,,,,,
0.051621396,10,2,100,200,0.01,,,,,
0.051625309,8,4,200,100,0.04,,,,,
0.051628009,6,2,25,80,0.04,,,,,
0.051629329,2,2,100,10,0.002,,,,,
0.05163292,6,2,400,250,0.01,,,,,
0.051637805,4,4,200,1,0.0004,,,,,
0.051641424,6,2,50,50,0.001,,,,,
0.05164461,8,2,350,50,0.004,,,,,
0.051645174,6,4,200,300,0.1,,,,,
0.051651638,6,4,10,25,0.01,,,,,
0.051655092,6,2,350,10,0.001,,,,,
0.051657063,8,2,100,10,0.004,,,,,
0.051658816,10,4,25,250,0.02,,,,,
0.051660968,2,4,150,200,0.004,,,,,
0.051663738,6,2,250,25,0.04,,,,,
0.051667956,4,2,400,80,0.0004,,,,,
0.051669107,10,4,100,50,0.002,,,,,
0.05167387,2,4,25,200,0.0001,,,,,
0.051677857,6,4,250,300,0.01,,,,,
0.051680116,2,4,400,10,0.002,,,,,
0.051688361,6,4,400,300,0.0002,,,,,
0.051701349,4,4,100,300,0.002,,,,,
0.051712254,4,4,300,100,0.0004,,,,,
0.051714531,4,4,200,100,0.04,,,,,
0.051716034,2,2,400,50,0.0004,,,,,
0.051719902,8,2,350,150,0.004,,,,,
0.051720736,6,4,400,1,0.02,,,,,
0.05172746,10,4,350,10,0.04,,,,,
0.051739224,2,2,300,1,0.0004,,,,,
0.051741536,2,4,400,300,0.02,,,,,
0.051741783,6,4,400,10,0.01,,,,,
0.051747153,2,2,150,10,0.002,,,,,
0.051750393,4,2,25,100,0.01,,,,,
0.051750703,2,4,25,10,0.004,,,,,
0.051755168,4,2,100,100,0.004,,,,,
0.051756284,4,2,400,25,0.0001,,,,,
0.051757143,6,2,300,50,0.001,,,,,
0.051760688,2,4,400,50,0.004,,,,,
0.051761449,10,2,25,1,0.004,,,,,
0.051761847,2,2,200,80,0.001,,,,,
0.051762757,2,4,10,1,0.004,,,,,
0.051766236,6,4,200,200,0.001,,,,,
0.051766976,10,4,400,50,0.1,,,,,
0.051766978,4,4,200,200,0.002,,,,,
0.051767216,2,4,300,10,0.002,,,,,
0.051767672,2,4,100,10,0.1,,,,,
0.051768424,4,4,400,80,0.0004,,,,,
0.051769478,2,2,25,80,0.1,,,,,
0.051771919,8,4,100,200,0.002,,,,,
0.051774359,8,4,250,25,0.0004,,,,,
0.051778265,8,4,150,300,0.004,,,,,
0.051781438,8,2,50,100,0.04,,,,,
0.051784229,2,2,400,200,0.001,,,,,
0.051793325,10,2,200,80,0.004,,,,,
0.051794182,2,4,100,25,0.001,,,,,
0.051797072,6,2,400,300,0.02,,,,,
0.051798591,6,2,250,150,0.001,,,,,
0.051801056,8,2,350,150,0.04,,,,,
0.051802907,2,2,100,100,0.02,,,,,
0.051815686,2,2,200,50,0.004,,,,,
0.051817929,2,2,200,10,0.0004,,,,,
0.051822499,6,2,150,50,0.002,,,,,
0.051824344,4,2,250,1,0.0001,,,,,
0.051827372,2,4,250,50,0.001,,,,,
0.051832351,2,4,400,1,0.0002,,,,,
0.051832389,2,2,200,1,0.0002,,,,,
0.051835717,6,2,100,50,0.001,,,,,
0.051837858,8,2,150,50,0.001,,,,,
0.051838866,8,4,200,1,0.02,,,,,
0.051841361,6,4,200,150,0.001,,,,,
0.051846404,4,2,300,200,0.0004,,,,,
0.05184764,2,2,150,300,0.1,,,,,
0.05185331,2,4,300,10,0.01,,,,,
0.05186561,8,2,350,300,0.1,,,,,
0.051866705,4,4,300,10,0.1,,,,,
0.051871022,10,2,300,10,0.0002,,,,,
0.051871501,8,4,25,250,0.1,,,,,
0.051873054,2,2,50,100,0.004,,,,,
0.051873466,2,2,400,50,0.001,,,,,
0.051874864,6,2,100,80,0.0004,,,,,
0.051875355,6,2,25,25,0.1,,,,,
0.051876753,2,4,150,25,0.001,,,,,
0.051880348,6,4,400,10,0.001,,,,,
0.051880529,4,2,10,250,0.0004,,,,,
0.05188587,10,4,350,50,0.001,,,,,
0.05189028,8,2,150,1,0.01,,,,,
0.051892409,2,4,50,250,0.01,,,,,
0.051893251,2,2,50,1,0.002,,,,,
0.05189746,8,2,200,300,0.004,,,,,
0.051902093,10,2,200,150,0.01,,,,,
0.051903597,6,4,10,10,0.1,,,,,
0.051909326,2,2,100,150,0.004,,,,,
0.051914272,8,4,100,1,0.01,,,,,
0.051932618,2,2,300,25,0.0004,,,,,
0.051945108,4,4,250,50,0.02,,,,,
0.051945691,2,2,200,10,0.04,,,,,
0.051952344,6,4,350,50,0.01,,,,,
0.051953106,8,2,300,1,0.0001,,,,,
0.051955048,8,4,250,10,0.0001,,,,,
0.051957525,6,4,200,80,0.004,,,,,
0.051959655,2,4,400,200,0.001,,,,,
0.051964934,2,4,400,10,0.02,,,,,
0.051965569,2,2,150,1,0.0002,,,,,
0.051970067,10,4,400,1,0.0001,,,,,
0.051970217,2,4,400,300,0.004,,,,,
0.05197726,2,2,25,300,0.02,,,,,
0.051977529,2,4,300,25,0.001,,,,,
0.051985102,2,2,150,10,0.04,,,,,
0.051994876,2,4,10,25,0.02,,,,,
0.051998198,2,2,400,80,0.004,,,,,
0.052000245,2,2,150,10,0.004,,,,,
0.052000385,10,4,300,1,0.0002,,,,,
0.052002996,2,4,25,80,0.004,,,,,
0.052005838,2,2,50,10,0.002,,,,,
0.052012405,2,2,10,300,0.04,,,,,
0.052016269,2,2,50,50,0.02,,,,,
0.052016409,2,4,25,80,0.1,,,,,
0.052019131,2,4,150,150,0.004,,,,,
0.052021162,6,2,250,10,0.001,,,,,
0.052033131,10,2,300,25,0.0002,,,,,
0.05203543,4,4,25,1,0.001,,,,,
0.052038975,6,4,100,100,0.1,,,,,
0.052045092,2,4,200,10,0.004,,,,,
0.052058434,2,2,300,80,0.1,,,,,
0.052065601,2,2,300,100,0.004,,,,,
0.052066896,10,2,350,300,0.002,,,,,
0.052072117,2,2,100,100,0.01,,,,,
0.052081652,4,2,350,25,0.04,,,,,
0.052083598,2,4,350,1,0.04,,,,,
0.052086228,4,4,10,100,0.0002,,,,,
0.05208631,4,2,10,150,0.0004,,,,,
0.052087625,2,4,350,50,0.004,,,,,
0.052087848,4,2,300,300,0.002,,,,,
0.052089474,8,2,200,50,0.02,,,,,
0.052094055,10,2,100,200,0.004,,,,,
0.052095284,2,4,50,10,0.1,,,,,
0.052099104,2,2,250,250,0.01,,,,,
0.052101872,2,4,200,300,0.004,,,,,
0.052110524,2,2,250,10,0.002,,,,,
0.052110856,4,2,150,1,0.0004,,,,,
0.05211538,10,2,150,100,0.1,,,,,
0.052128026,8,2,25,1,0.001,,,,,
0.052133714,6,4,50,150,0.04,,,,,
0.052141261,6,2,50,150,0.01,,,,,
0.052150854,2,4,50,10,0.004,,,,,
0.052154451,2,4,200,100,0.004,,,,,
0.052164574,6,2,350,200,0.001,,,,,
0.052165976,2,4,50,300,0.1,,,,,
0.052167696,6,4,200,80,0.02,,,,,
0.052172567,2,2,100,10,0.004,,,,,
0.052172944,2,4,200,150,0.004,,,,,
0.052182536,8,2,25,300,0.0001,,,,,
0.052193224,2,2,25,10,0.004,,,,,
0.052198953,6,4,100,1,0.0001,,,,,
